convoID,ambientVariant,processedVolume,technology,model,bleu_score
33604077,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,13.2253729274128
33604077,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,14.473571239377371
33604077,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,15.088045605443426
33604077,talking,-15dBFS,vosk,vosk-model-de-0.21,6.783573025963047
33604077,talking,-20dBFS,vosk,vosk-model-de-0.21,13.445508106229846
33604077,talking,-25dBFS,vosk,vosk-model-de-0.21,15.08042746113308
33604077,talking,-30dBFS,vosk,vosk-model-de-0.21,15.05662363109517
33604077,talking,-35dBFS,vosk,vosk-model-de-0.21,15.063925839136965
33604077,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,10.708352948568105
33604077,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,12.7532533097873
33604077,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,13.679472070386007
33604077,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,14.008612267917888
33604077,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,14.800597060121692
33709372,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,5.582724514443913
33709372,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,11.44496133085131
33709372,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,13.646829412013393
33709372,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,13.887654057177414
33709372,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,14.202394652691861
33709372,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,2.068161672398815
33709372,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,8.305407545378518
33709372,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,12.723971205426068
33709372,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,13.90648875347254
33709372,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,14.034054487580871
33709372,talking,-15dBFS,vosk,vosk-model-de-0.21,7.548179239789212
33709372,talking,-20dBFS,vosk,vosk-model-de-0.21,11.810201757799254
33709372,talking,-25dBFS,vosk,vosk-model-de-0.21,13.488590630412313
33709372,talking,-30dBFS,vosk,vosk-model-de-0.21,13.947221509945415
33709372,talking,-35dBFS,vosk,vosk-model-de-0.21,14.006745532073152
33709372,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,9.962846404330527
33709372,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,12.726617009950619
33709372,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,13.572023112066017
33709372,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,13.788866990999487
33709372,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,13.915597141983206
34109458,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,4.679063386909298
34109458,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,12.962491948440052
34109458,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,14.838764647354422
34109458,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,15.649975518642677
34109458,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,15.942419064290302
34109458,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,1.5899913072367409
34109458,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,9.31822502856585
34109458,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,14.270416852948353
34109458,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,15.375533381893337
34109458,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,15.820507670309569
34109458,talking,-15dBFS,vosk,vosk-model-de-0.21,8.314274023222227
34109458,talking,-20dBFS,vosk,vosk-model-de-0.21,13.688242734545057
34109458,talking,-25dBFS,vosk,vosk-model-de-0.21,15.398264160574053
34109458,talking,-30dBFS,vosk,vosk-model-de-0.21,15.534279503466717
34109458,talking,-35dBFS,vosk,vosk-model-de-0.21,15.93579859669881
34109458,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,11.47556774198185
34109458,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,13.91729980129844
34109458,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,15.02964064148653
34109458,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,15.376182401728789
34109458,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,15.561474511892936
34115953,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,6.097654497641352
34115953,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,13.433521364886692
34115953,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,16.9620584184347
34115953,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,17.773244964153722
34115953,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,18.308059537366407
34115953,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,2.6787448977220087
34115953,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,11.116181496330693
34115953,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,15.912399261561891
34115953,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,16.713414879119433
34115953,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,17.369115972010288
34115953,talking,-15dBFS,vosk,vosk-model-de-0.21,9.490932981990282
34115953,talking,-20dBFS,vosk,vosk-model-de-0.21,14.375000008753316
34115953,talking,-25dBFS,vosk,vosk-model-de-0.21,17.22476361315734
34115953,talking,-30dBFS,vosk,vosk-model-de-0.21,17.826409782649435
34115953,talking,-35dBFS,vosk,vosk-model-de-0.21,17.745459870033354
34115953,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,13.514474087771784
34115953,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,15.714349109520178
34115953,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,17.121060133968953
34115953,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,17.453567510542545
34115953,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,17.83048531994436
34278605,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,7.041631387012593
34278605,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,11.869070171574599
34278605,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,13.214831708093264
34278605,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,13.406978482104904
34278605,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,13.62917145484826
34278605,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,3.4292046057650003
34278605,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,10.035807919634017
34278605,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,12.53695163460021
34278605,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,13.079931768399803
34278605,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,13.595238930880454
34278605,talking,-15dBFS,vosk,vosk-model-de-0.21,8.7617024898687
34278605,talking,-20dBFS,vosk,vosk-model-de-0.21,12.200214466595204
34278605,talking,-25dBFS,vosk,vosk-model-de-0.21,13.434707874918807
34278605,talking,-30dBFS,vosk,vosk-model-de-0.21,13.563685770606028
34278605,talking,-35dBFS,vosk,vosk-model-de-0.21,13.657292363752031
34278605,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,10.360498236382274
34278605,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,12.387636906937871
34278605,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,12.732863125854635
34278605,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,12.980350149299232
34278605,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,13.324610636408682
34392346,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,4.224058268697679
34392346,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,12.952112181624843
34392346,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,16.169437759078864
34392346,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,16.912730130656026
34392346,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,16.99065221651478
34392346,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.9387407777017357
34392346,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,8.647361201733666
34392346,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,15.110155251133612
34392346,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,16.19473625268166
34392346,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,16.54056984247429
34392346,talking,-15dBFS,vosk,vosk-model-de-0.21,7.108445336597621
34392346,talking,-20dBFS,vosk,vosk-model-de-0.21,14.079967771069995
34392346,talking,-25dBFS,vosk,vosk-model-de-0.21,16.191565094751194
34392346,talking,-30dBFS,vosk,vosk-model-de-0.21,16.752534607224383
34392346,talking,-35dBFS,vosk,vosk-model-de-0.21,16.991625485769255
34392346,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,11.91232112826262
34392346,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,14.984906592851896
34392346,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,16.089247615899406
34392346,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,16.43415237519249
34392346,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,17.059079351587894
34401029,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,9.464007464232076
34401029,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,13.959152188868266
34401029,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,15.287824395097978
34401029,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,15.620500261939807
34401029,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,15.924349361124314
34401029,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,5.116219841356319
34401029,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,11.987795679141739
34401029,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,14.746964125658272
34401029,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,15.929300863099536
34401029,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,15.967298006256954
34401029,talking,-15dBFS,vosk,vosk-model-de-0.21,11.213158845114076
34401029,talking,-20dBFS,vosk,vosk-model-de-0.21,14.821791801107574
34401029,talking,-25dBFS,vosk,vosk-model-de-0.21,16.19402466583786
34401029,talking,-30dBFS,vosk,vosk-model-de-0.21,16.354964197095068
34401029,talking,-35dBFS,vosk,vosk-model-de-0.21,16.372758383950277
34401029,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,12.374422665378482
34401029,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,14.829487993726845
34401029,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,15.465011167141963
34401029,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,15.89756306722265
34401029,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,16.03211694809817
34447197,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,6.219530262254513
34447197,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,11.968714121847672
34447197,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,14.471814712398405
34447197,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,14.664563088687675
34447197,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,14.684920804462696
34447197,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,2.147813241833396
34447197,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,8.714893631253164
34447197,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,12.563481765342193
34447197,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,14.188678990572889
34447197,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,14.519695321508532
34447197,talking,-15dBFS,vosk,vosk-model-de-0.21,8.642142991575264
34447197,talking,-20dBFS,vosk,vosk-model-de-0.21,12.51356594518175
34447197,talking,-25dBFS,vosk,vosk-model-de-0.21,14.309294399041924
34447197,talking,-30dBFS,vosk,vosk-model-de-0.21,14.468925470317883
34447197,talking,-35dBFS,vosk,vosk-model-de-0.21,14.658292379792993
34447197,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,10.787503124433455
34447197,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,13.115153979289977
34447197,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,14.113593331154439
34447197,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,14.404604672067162
34447197,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,14.67955200571786
34471332,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,6.162592419481351
34471332,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,12.224862503657354
34471332,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,14.749987857912181
34471332,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,15.88008687613592
34471332,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,16.132675414226767
34471332,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,3.0688463620101913
34471332,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,10.74475151149607
34471332,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,14.055675264903336
34471332,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,15.114229298298017
34471332,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,15.674128078735963
34471332,talking,-15dBFS,vosk,vosk-model-de-0.21,8.542533966352813
34471332,talking,-20dBFS,vosk,vosk-model-de-0.21,14.010117706669122
34471332,talking,-25dBFS,vosk,vosk-model-de-0.21,15.295611342612712
34471332,talking,-30dBFS,vosk,vosk-model-de-0.21,15.853783894269343
34471332,talking,-35dBFS,vosk,vosk-model-de-0.21,16.11360298916757
34471332,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,10.731200838744728
34471332,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,13.51074642254346
34471332,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,14.643632728454886
34471332,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,14.827138191569626
34471332,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,15.6492457194965
34471703,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,7.281591276732146
34471703,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,14.197473356650146
34471703,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,16.768400292071433
34471703,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,17.24875924925345
34471703,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,17.299757373412415
34471703,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,4.408481977881735
34471703,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,11.872667764822591
34471703,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,15.569444131445115
34471703,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,17.050721255709163
34471703,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,17.187609796849156
34471703,talking,-15dBFS,vosk,vosk-model-de-0.21,11.268850822596828
34471703,talking,-20dBFS,vosk,vosk-model-de-0.21,15.821398394139646
34471703,talking,-25dBFS,vosk,vosk-model-de-0.21,17.27347667099693
34471703,talking,-30dBFS,vosk,vosk-model-de-0.21,17.496713130362078
34471703,talking,-35dBFS,vosk,vosk-model-de-0.21,17.634627943038986
34471703,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,13.41659629557154
34471703,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,15.82715647821195
34471703,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,16.29195740682423
34471703,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,16.95970446132202
34471703,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,17.31150956443433
34598812,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,5.838022867870739
34598812,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,13.157171744115233
34598812,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,16.11270678021711
34598812,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,16.563077961152437
34598812,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,16.73767991347459
34598812,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,1.4088627057716359
34598812,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,9.181063540964619
34598812,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,14.804486365523069
34598812,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,16.327308479094473
34598812,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,16.607406202353012
34598812,talking,-15dBFS,vosk,vosk-model-de-0.21,8.366815174752086
34598812,talking,-20dBFS,vosk,vosk-model-de-0.21,14.594572474331445
34598812,talking,-25dBFS,vosk,vosk-model-de-0.21,16.45035490758906
34598812,talking,-30dBFS,vosk,vosk-model-de-0.21,16.801433412259208
34598812,talking,-35dBFS,vosk,vosk-model-de-0.21,17.22574480915852
34598812,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,12.333018720155962
34598812,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,14.914372106017161
34598812,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,16.48596816222892
34598812,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,16.998679167313604
34598812,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,17.293171427550064
34680606,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,6.162781094210114
34680606,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,12.455917076087944
34680606,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,14.473322371677254
34680606,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,15.036299674271985
34680606,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,15.12815148964355
34680606,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,2.8179072315668567
34680606,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,10.658901280293927
34680606,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,14.04595418224832
34680606,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,14.844662349170505
34680606,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,15.242300116698956
34680606,talking,-15dBFS,vosk,vosk-model-de-0.21,9.558044873726535
34680606,talking,-20dBFS,vosk,vosk-model-de-0.21,13.826881128774211
34680606,talking,-25dBFS,vosk,vosk-model-de-0.21,15.175172670239123
34680606,talking,-30dBFS,vosk,vosk-model-de-0.21,15.082336949072507
34680606,talking,-35dBFS,vosk,vosk-model-de-0.21,15.11843790156327
34680606,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,12.146286615961357
34680606,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,14.11257774919123
34680606,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,14.562342608632251
34680606,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,14.874091962971244
34680606,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,14.83893287779413
34730377,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,5.077346460618358
34730377,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,11.654285028006196
34730377,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,15.102195279354346
34730377,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,15.921516068360315
34730377,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,16.048220448942836
34730377,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,1.2175467839584828
34730377,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,8.434598215037893
34730377,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,14.087350044086508
34730377,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,15.633532333421217
34730377,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,16.26945606032044
34730377,talking,-15dBFS,vosk,vosk-model-de-0.21,6.977997733449787
34730377,talking,-20dBFS,vosk,vosk-model-de-0.21,13.098586259521056
34730377,talking,-25dBFS,vosk,vosk-model-de-0.21,15.667676015204625
34730377,talking,-30dBFS,vosk,vosk-model-de-0.21,16.345558164022687
34730377,talking,-35dBFS,vosk,vosk-model-de-0.21,16.30099751295121
34730377,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,11.885969274453458
34730377,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,14.06582692171431
34730377,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,15.380419231803641
34730377,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,15.77361313239347
34730377,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,16.470328283158846
34754613,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,8.60313359740419
34754613,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,17.541477138378358
34754613,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,19.036215639196378
34754613,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,19.3467813573848
34754613,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,19.557957701068272
34754613,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,4.734951384716104
34754613,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,13.5363619488502
34754613,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,18.36784235166459
34754613,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,18.8906887673195
34754613,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,19.174365630186397
34754613,talking,-15dBFS,vosk,vosk-model-de-0.21,12.138901768575199
34754613,talking,-20dBFS,vosk,vosk-model-de-0.21,17.676514074720572
34754613,talking,-25dBFS,vosk,vosk-model-de-0.21,19.410939916105132
34754613,talking,-30dBFS,vosk,vosk-model-de-0.21,19.46053958454409
34754613,talking,-35dBFS,vosk,vosk-model-de-0.21,19.361047021041838
34754613,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,15.706875083288413
34754613,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,17.152854547093227
34754613,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,18.427928832335322
34754613,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,19.01757357912258
34754613,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,19.280027921130916
34817775,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,5.299026292665791
34817775,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,11.924309097396492
34817775,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,14.674110377166732
34817775,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,15.300133369886082
34817775,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,15.358589750683075
34817775,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.8017491314667002
34817775,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,9.279196363552632
34817775,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,14.225972643004999
34817775,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,14.939858673976932
34817775,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,15.357580381064576
34817775,talking,-15dBFS,vosk,vosk-model-de-0.21,6.697847507823944
34817775,talking,-20dBFS,vosk,vosk-model-de-0.21,13.104939120215917
34817775,talking,-25dBFS,vosk,vosk-model-de-0.21,14.913675819395866
34817775,talking,-30dBFS,vosk,vosk-model-de-0.21,15.340716182382431
34817775,talking,-35dBFS,vosk,vosk-model-de-0.21,15.387436482003222
34817775,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,9.49146900684776
34817775,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,13.870487830701776
34817775,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,14.782410058055193
34817775,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,15.187771709116214
34817775,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,15.242743023762555
34967032,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,5.1564400517597395
34967032,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,12.21091174121464
34967032,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,14.50324148390252
34967032,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,15.404224189590005
34967032,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,15.540902900963736
34967032,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,1.7606410260886491
34967032,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,9.596619084243935
34967032,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,14.060538870050511
34967032,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,15.117688658174014
34967032,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,15.566267385970846
34967032,talking,-15dBFS,vosk,vosk-model-de-0.21,8.224137408113886
34967032,talking,-20dBFS,vosk,vosk-model-de-0.21,13.603389602944704
34967032,talking,-25dBFS,vosk,vosk-model-de-0.21,15.027999751368254
34967032,talking,-30dBFS,vosk,vosk-model-de-0.21,15.569553071391567
34967032,talking,-35dBFS,vosk,vosk-model-de-0.21,15.631376570413952
34967032,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,11.838229360991932
34967032,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,14.109447238730624
34967032,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,15.095074455649469
34967032,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,15.677354307696353
34967032,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,15.805367464615589
35008915,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,5.841125017830518
35008915,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,11.233777218408537
35008915,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,13.35515207103447
35008915,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,13.661641608351125
35008915,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,13.658082038966151
35008915,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,3.070096591289493
35008915,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,9.934744022402029
35008915,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,12.721409869843702
35008915,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,13.187897981946024
35008915,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,13.503987845523334
35008915,talking,-15dBFS,vosk,vosk-model-de-0.21,9.262537821014904
35008915,talking,-20dBFS,vosk,vosk-model-de-0.21,12.273099591164799
35008915,talking,-25dBFS,vosk,vosk-model-de-0.21,13.39807444919048
35008915,talking,-30dBFS,vosk,vosk-model-de-0.21,13.54565034030431
35008915,talking,-35dBFS,vosk,vosk-model-de-0.21,13.588429020131018
35008915,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,10.265916790642365
35008915,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,12.134954304993904
35008915,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,12.643308059947046
35008915,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,13.536093809214385
35008915,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,13.630966026651446
35090753,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,8.011533502310222
35090753,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,13.688551071926176
35090753,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,15.331190371574232
35090753,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,15.978029767751712
35090753,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,16.085848253462558
