convoID,ambientVariant,processedVolume,technology,model,wer
35618787,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.09367088607594937
35618787,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.07911392405063292
35618787,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.8094936708860759
35618787,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.42278481012658226
35618787,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.1930379746835443
35618787,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.11329113924050632
35618787,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.08987341772151898
35618787,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5170886075949367
35618787,talking,-20dBFS,vosk,vosk-model-de-0.21,0.24050632911392406
35618787,talking,-25dBFS,vosk,vosk-model-de-0.21,0.1291139240506329
35618787,talking,-30dBFS,vosk,vosk-model-de-0.21,0.09177215189873418
35618787,talking,-35dBFS,vosk,vosk-model-de-0.21,0.08417721518987342
35618787,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3392405063291139
35618787,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.1911392405063291
35618787,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.12468354430379747
35618787,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.10632911392405063
35618787,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.0810126582278481
35678991,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5116279069767442
35678991,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.27801268498942916
35678991,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.2077167019027484
35678991,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.17758985200845667
35678991,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.16754756871035942
35678991,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.6606765327695561
35678991,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.3266384778012685
35678991,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.23202959830866807
35678991,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.1828752642706131
35678991,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.17071881606765327
35678991,talking,-15dBFS,vosk,vosk-model-de-0.21,0.42389006342494717
35678991,talking,-20dBFS,vosk,vosk-model-de-0.21,0.24260042283298097
35678991,talking,-25dBFS,vosk,vosk-model-de-0.21,0.18023255813953487
35678991,talking,-30dBFS,vosk,vosk-model-de-0.21,0.1649048625792812
35678991,talking,-35dBFS,vosk,vosk-model-de-0.21,0.15803382663847781
35678991,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3134249471458774
35678991,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.2204016913319239
35678991,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.1849894291754757
35678991,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.1733615221987315
35678991,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.16543340380549684
35718136,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.45796590241034685
35718136,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.21281599059376838
35718136,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.13227513227513227
35718136,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.11816578483245149
35718136,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.09876543209876543
35718136,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.6407995296884186
35718136,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.24221046443268665
35718136,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.15461493239271018
35718136,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.12051734273956496
35718136,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.10405643738977072
35718136,talking,-15dBFS,vosk,vosk-model-de-0.21,0.37918871252204583
35718136,talking,-20dBFS,vosk,vosk-model-de-0.21,0.16519694297472076
35718136,talking,-25dBFS,vosk,vosk-model-de-0.21,0.11405055849500294
35718136,talking,-30dBFS,vosk,vosk-model-de-0.21,0.09288653733098177
35718136,talking,-35dBFS,vosk,vosk-model-de-0.21,0.08935920047031158
35718136,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.23927101704879483
35718136,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.15343915343915343
35718136,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.1369782480893592
35718136,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.12051734273956496
35718136,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.10934744268077601
36141701,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5476493011435832
36141701,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.29987293519695046
36141701,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.2153748411689962
36141701,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.17662007623888182
36141701,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.17153748411689962
36141701,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7052096569250318
36141701,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.403430749682338
36141701,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.23697585768742058
36141701,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.20520965692503176
36141701,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.1855146124523507
36141701,talking,-15dBFS,vosk,vosk-model-de-0.21,0.51143583227446
36141701,talking,-20dBFS,vosk,vosk-model-de-0.21,0.2687420584498094
36141701,talking,-25dBFS,vosk,vosk-model-de-0.21,0.19186785260482847
36141701,talking,-30dBFS,vosk,vosk-model-de-0.21,0.17153748411689962
36141701,talking,-35dBFS,vosk,vosk-model-de-0.21,0.16772554002541296
36141701,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3310038119440915
36141701,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.24523506988564167
36141701,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.21728081321473952
36141701,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.19822109275730623
36141701,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.17916137229987295
36180893,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5949119373776908
36180893,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.28180039138943247
36180893,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.14350945857795172
36180893,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.1232876712328767
36180893,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.10893672537508153
36180893,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.8160469667318982
36180893,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.43574690150032613
36180893,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.2191780821917808
36180893,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.15264187866927592
36180893,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.12915851272015655
36180893,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5296803652968036
36180893,talking,-20dBFS,vosk,vosk-model-de-0.21,0.2446183953033268
36180893,talking,-25dBFS,vosk,vosk-model-de-0.21,0.14481409001956946
36180893,talking,-30dBFS,vosk,vosk-model-de-0.21,0.12002609262883235
36180893,talking,-35dBFS,vosk,vosk-model-de-0.21,0.11806914546640573
36180893,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.36660143509458576
36180893,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.2191780821917808
36180893,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.16307893020221786
36180893,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.13633398564905413
36180893,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.12067840834964122
36208077,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.587708066581306
36208077,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.28040973111395645
36208077,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.17989756722151087
36208077,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.147247119078105
36208077,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.14276568501920614
36208077,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7631241997439181
36208077,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.4231754161331626
36208077,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.2330345710627401
36208077,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.16901408450704225
36208077,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.15620998719590268
36208077,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5556978233034571
36208077,talking,-20dBFS,vosk,vosk-model-de-0.21,0.25480153649167736
36208077,talking,-25dBFS,vosk,vosk-model-de-0.21,0.1792573623559539
36208077,talking,-30dBFS,vosk,vosk-model-de-0.21,0.15172855313700384
36208077,talking,-35dBFS,vosk,vosk-model-de-0.21,0.12740076824583868
36208077,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3373879641485275
36208077,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.24007682458386684
36208077,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.1850192061459667
36208077,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.1530089628681178
36208077,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.14276568501920614
36257279,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5873205741626795
36257279,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.27452153110047844
36257279,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.17404306220095694
36257279,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.13456937799043062
36257279,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.1166267942583732
36257279,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7320574162679426
36257279,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.37978468899521534
36257279,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.21232057416267944
36257279,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.15669856459330145
36257279,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.13576555023923445
36257279,talking,-15dBFS,vosk,vosk-model-de-0.21,0.4934210526315789
36257279,talking,-20dBFS,vosk,vosk-model-de-0.21,0.23983253588516745
36257279,talking,-25dBFS,vosk,vosk-model-de-0.21,0.1423444976076555
36257279,talking,-30dBFS,vosk,vosk-model-de-0.21,0.12200956937799043
36257279,talking,-35dBFS,vosk,vosk-model-de-0.21,0.11602870813397129
36257279,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.33133971291866027
36257279,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.21471291866028708
36257279,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.16686602870813397
36257279,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.14413875598086123
36257279,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.1255980861244019
36292453,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5874587458745875
36292453,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.2825082508250825
36292453,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.17227722772277226
36292453,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.13993399339933993
36292453,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.13333333333333333
36292453,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7854785478547854
36292453,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.42178217821782177
36292453,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.23036303630363036
36292453,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.15775577557755777
36292453,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.13663366336633664
36292453,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5511551155115512
36292453,talking,-20dBFS,vosk,vosk-model-de-0.21,0.2825082508250825
36292453,talking,-25dBFS,vosk,vosk-model-de-0.21,0.16963696369636963
36292453,talking,-30dBFS,vosk,vosk-model-de-0.21,0.13795379537953795
36292453,talking,-35dBFS,vosk,vosk-model-de-0.21,0.12871287128712872
36292453,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3372937293729373
36292453,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.23564356435643563
36292453,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.18877887788778877
36292453,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.1551155115511551
36292453,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.1405940594059406
36591813,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.662020905923345
36591813,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.34494773519163763
36591813,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.22508710801393728
36591813,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.17630662020905924
36591813,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.1456445993031359
36591813,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.8466898954703833
36591813,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.5205574912891986
36591813,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.2843205574912892
36591813,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.18745644599303135
36591813,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.15609756097560976
36591813,talking,-15dBFS,vosk,vosk-model-de-0.21,0.6118466898954704
36591813,talking,-20dBFS,vosk,vosk-model-de-0.21,0.30383275261324044
36591813,talking,-25dBFS,vosk,vosk-model-de-0.21,0.1818815331010453
36591813,talking,-30dBFS,vosk,vosk-model-de-0.21,0.14773519163763066
36591813,talking,-35dBFS,vosk,vosk-model-de-0.21,0.13519163763066203
36591813,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.42160278745644597
36591813,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.2696864111498258
36591813,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.19790940766550522
36591813,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.17212543554006968
36591813,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.14634146341463414
36596503,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.6023823028927964
36596503,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.31140102098695405
36596503,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.18150879183210436
36596503,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.1497447532614861
36596503,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.11571185479296653
36596503,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7799205899035735
36596503,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.4628474191718661
36596503,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.2274532047646058
36596503,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.16222348269994327
36596503,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.13102665910380035
36596503,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5416903006239365
36596503,talking,-20dBFS,vosk,vosk-model-de-0.21,0.24163357912648895
36596503,talking,-25dBFS,vosk,vosk-model-de-0.21,0.13896766874645491
36596503,talking,-30dBFS,vosk,vosk-model-de-0.21,0.11514463981849121
36596503,talking,-35dBFS,vosk,vosk-model-de-0.21,0.10833806012478729
36596503,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3556437889960295
36596503,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.21667612024957458
36596503,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.15314804310833807
36596503,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.13102665910380035
36596503,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.13272830402722632
36776235,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.6628144119646499
36776235,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.31203263086335825
36776235,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.16927260367097213
36776235,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.14004078857919783
36776235,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.12168592794017676
36776235,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.8450033990482665
36776235,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.45955132562882395
36776235,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.22229775662814413
36776235,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.15635622025832766
36776235,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.1230455472467709
36776235,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5887151597552686
36776235,talking,-20dBFS,vosk,vosk-model-de-0.21,0.2501699524133243
36776235,talking,-25dBFS,vosk,vosk-model-de-0.21,0.14819850441876276
36776235,talking,-30dBFS,vosk,vosk-model-de-0.21,0.12236573759347383
36776235,talking,-35dBFS,vosk,vosk-model-de-0.21,0.10876954452753229
36776235,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.37797416723317473
36776235,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.23045547246770903
36776235,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.18422841604350781
36776235,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.14683888511216858
36776235,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.12168592794017676
36813624,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.6129220023282888
36813624,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.26658905704307334
36813624,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.1670547147846333
36813624,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.1478463329452852
36813624,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.11932479627473806
36813624,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.8020954598370198
36813624,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.4778812572759022
36813624,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.24388824214202562
36813624,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.17171129220023282
36813624,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.14318975552968569
36813624,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5686845168800931
36813624,talking,-20dBFS,vosk,vosk-model-de-0.21,0.26658905704307334
36813624,talking,-25dBFS,vosk,vosk-model-de-0.21,0.1670547147846333
36813624,talking,-30dBFS,vosk,vosk-model-de-0.21,0.13387660069848661
36813624,talking,-35dBFS,vosk,vosk-model-de-0.21,0.11757857974388825
36813624,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.4010477299185099
36813624,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.22467986030267753
36813624,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.18044237485448195
36813624,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.14842840512223515
36813624,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.13445867287543656
36874051,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5913978494623656
36874051,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.25686977299880526
36874051,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.16367980884109917
36874051,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.12664277180406214
36874051,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.11469534050179211
36874051,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7980884109916367
36874051,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.3906810035842294
36874051,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.18936678614097968
36874051,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.13859020310633213
36874051,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.12246117084826762
36874051,talking,-15dBFS,vosk,vosk-model-de-0.21,0.4934289127837515
36874051,talking,-20dBFS,vosk,vosk-model-de-0.21,0.2013142174432497
36874051,talking,-25dBFS,vosk,vosk-model-de-0.21,0.14874551971326164
36874051,talking,-30dBFS,vosk,vosk-model-de-0.21,0.12246117084826762
36874051,talking,-35dBFS,vosk,vosk-model-de-0.21,0.11290322580645161
36874051,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3428912783751493
36874051,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.20967741935483872
36874051,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.15352449223416964
36874051,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.13560334528076465
36874051,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.12843488649940263
36958853,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5110098709187547
36958853,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.23690205011389523
36958853,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.14958238420653
36958853,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.10554290053151101
36958853,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.10022779043280182
36958853,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.6499620349278664
36958853,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.3325740318906606
36958853,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.16856492027334852
36958853,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.11996962794229309
36958853,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.10402429764616553
36958853,talking,-15dBFS,vosk,vosk-model-de-0.21,0.39939255884586183
36958853,talking,-20dBFS,vosk,vosk-model-de-0.21,0.1921032649962035
36958853,talking,-25dBFS,vosk,vosk-model-de-0.21,0.11465451784358391
36958853,talking,-30dBFS,vosk,vosk-model-de-0.21,0.09719058466211086
36958853,talking,-35dBFS,vosk,vosk-model-de-0.21,0.09643128321943811
36958853,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3120728929384966
36958853,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.19969627942293092
36958853,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.1252847380410023
36958853,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.10630220197418375
36958853,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.10933940774487472
37084857,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.4536082474226804
37084857,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.22255912674348088
37084857,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.15039417828987264
37084857,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.12613705275924803
37084857,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.11461491813220133
37084857,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.5864160097028502
37084857,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.27956337174044876
37084857,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.16737416616130987
37084857,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.13402061855670103
37084857,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.1249241964827168
37084857,talking,-15dBFS,vosk,vosk-model-de-0.21,0.37719830200121285
37084857,talking,-20dBFS,vosk,vosk-model-de-0.21,0.17343844754396603
37084857,talking,-25dBFS,vosk,vosk-model-de-0.21,0.12371134020618557
37084857,talking,-30dBFS,vosk,vosk-model-de-0.21,0.11097634930260764
37084857,talking,-35dBFS,vosk,vosk-model-de-0.21,0.10673135233474833
37084857,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.24863553668890237
37084857,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.17707701637355974
37084857,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.14978775015160703
37084857,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.12795633717404487
37084857,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.11218920557913888
37238447,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.4572250179726815
37238447,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.22214234363767074
37238447,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.1286843997124371
37238447,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.1286843997124371
37238447,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.1186196980589504
37238447,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.6304816678648454
37238447,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.299784327821711
37238447,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.14521926671459381
37238447,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.11933860531991373
37238447,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.11790079079798706
37238447,talking,-15dBFS,vosk,vosk-model-de-0.21,0.40330697340043137
37238447,talking,-20dBFS,vosk,vosk-model-de-0.21,0.18475916606757728
37238447,talking,-25dBFS,vosk,vosk-model-de-0.21,0.11718188353702372
37238447,talking,-30dBFS,vosk,vosk-model-de-0.21,0.09561466570812366
37238447,talking,-35dBFS,vosk,vosk-model-de-0.21,0.09345794392523364
37238447,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.26024442846872753
37238447,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.16966211358734723
37238447,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.14953271028037382
37238447,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.09633357296908698
37238447,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.09202012940330698
37351332,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.6025236593059937
37351332,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.2630914826498423
37351332,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.13564668769716087
37351332,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.12302839116719243
37351332,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.11419558359621451
37351332,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7930599369085174
37351332,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.4340694006309148
37351332,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.21198738170347003
37351332,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.12744479495268138
37351332,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.09652996845425868
37351332,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5451104100946372
37351332,talking,-20dBFS,vosk,vosk-model-de-0.21,0.22397476340694006
37351332,talking,-25dBFS,vosk,vosk-model-de-0.21,0.12870662460567822
37351332,talking,-30dBFS,vosk,vosk-model-de-0.21,0.09526813880126182
